airport,Med Rain,Str Rain,Low Snow,LM Snow,MH Snow,H Snow,Severe Cold,Low Vis,Very Low Vis,Min Vis,Normal,Month,Hour,count
KRDU,0.0113218070263265,0.0010596765192247,0.,0.,0.,0.,0.,0.,0.,0.,0.987618516454449,4,13,2
KRDU,0.0088803088799146,0.0094870380582464,0.,0.,0.,0.0001103143957976,0.,0.0033094318808643,0.,0.,0.978212906785177,4,14,4
KRDU,0.0124548234639644,0.0097859327209789,0.,0.,0.,0.,0.,0.,0.,0.,0.977759243815057,4,15,2
KRDU,0.0039527892219699,0.0110789444376787,0.,0.,0.,0.,0.,0.,0.,0.,0.984968266340351,4,16,2
KRDU,0.002446347159021,0.0033915267426189,0.,0.,0.,0.,0.,0.,0.,0.,0.99416212609836,4,17,2
KRDU,0.0036544850497716,0.0055924695465219,0.,0.,0.,0.,0.,0.,0.,0.,0.990753045403706,4,18,2
KRDU,0.0098855936912058,0.010440964123381,0.,0.,0.,0.,0.,0.0023325558143212,0.,0.,0.977340886371092,4,19,3
KRDU,0.0043330926056189,0.0061663240932831,0.,0.,0.,0.,0.,0.003333148158437,0.,0.,0.986167435142661,4,20,3
KRDU,0.0128418945964835,0.0047253724704868,0.,0.,0.,0.,0.,0.,0.,0.,0.98243273293303,4,21,2
KRDU,0.0057764941123798,0.0042212841591139,0.,0.,0.,0.,0.,0.0033325927571646,0.,0.,0.986669628971342,4,22,3
KRDU,0.0064102564105484,0.0022296544035675,0.,0.,0.,0.,0.,0.0096432552953708,0.,0.,0.981716833890513,4,23,3
KRDU,0.0122966224563776,0.0032755195184859,0.,0.,0.,0.,0.,0.,0.,0.0032218224775774,0.981206035547559,5,0,3
KRDU,0.0087520259309739,0.,0.,0.,0.,0.,0.,0.0007563479197231,0.,0.0032414910859023,0.987250135063401,5,1,3
KRDU,0.0135120585698124,0.0038759689925891,0.,0.,0.,0.,0.,0.0054371231692902,0.,0.0064599483204178,0.97071490094789,5,2,4
KRDU,0.0032351989647329,0.0012401596033077,0.,0.,0.,0.,0.,0.0085193572738154,0.,0.0064703979294657,0.980534886228678,5,3,4
KRDU,0.0051838138064367,0.0007934408879599,0.,0.,0.,0.,0.,0.0131182226926862,0.,0.0070351758788974,0.97386934673402,5,4,4
KRDU,0.0074497948609551,0.0075037788812891,0.,0.,0.,0.,0.,0.0056143381560247,0.,0.0187324551933384,0.960699632908393,5,5,4
KRDU,0.007309395507294,0.0029877821051631,0.,0.,0.,0.,0.,0.0170196873499125,0.,0.0160059755641723,0.956677159473458,5,6,4
KRDU,0.0053257302702222,0.0029587390388871,0.,0.,0.,0.,0.,0.0117811609012387,0.,0.0019904244449674,0.977943945344685,5,7,4
KRDU,0.0111482119776749,0.0037699267557164,0.,0.,0.,0.,0.,0.,0.,0.,0.985081861266609,5,8,2
KRDU,0.0089165816186996,0.0040822903797948,0.,0.,0.,0.,0.,0.0032228608261242,0.,0.,0.983778267175381,5,9,3
KRDU,0.0113857112027035,0.0078782646229187,0.,0.,0.,0.,0.,0.,0.,0.,0.980736024174378,5,10,2
KRDU,0.0037537537531974,0.000214500214051,0.,0.,0.,0.,0.,0.,0.,0.,0.996031746032752,5,11,2
KRDU,0.0017743843420922,0.0005376922250642,0.,0.,0.,0.,0.,0.,0.,0.,0.997687923432844,5,12,2
KRDU,0.0046774193545826,0.0046236559141073,0.,0.,0.,0.,0.,0.,0.,0.,0.99069892473131,5,13,2
KRDU,0.0015089458937384,0.0065746928209428,0.,0.,0.,0.,0.,0.,0.,0.,0.991916361285319,5,14,2
KRDU,0.0045273256438364,0.0029643203624189,0.,0.,0.,0.,0.,0.,0.,0.,0.992508353993745,5,15,2
KRDU,0.0150713484053915,0.0052910052911949,0.,0.,0.,0.,0.,0.,0.,0.,0.979637646303414,5,16,2
KRDU,0.0113036925390155,0.0141027021205831,0.,0.,0.,0.,0.,0.,0.,0.,0.974593605340401,5,17,2
KRDU,0.0124764721713251,0.0131755848338317,0.,0.,0.,0.,0.,0.0032266738370522,0.,0.,0.971121269157791,5,18,3
KRDU,0.0140093755047613,0.0116385581121864,0.,0.,0.,0.,0.,0.,0.,0.,0.974352066383052,5,19,2
KRDU,0.0029600129167048,0.0042516549161473,0.,0.,0.,0.,0.,0.,0.,0.,0.992788332167148,5,20,2
KRDU,0.0014464027425546,0.004982053892144,0.,0.,0.,0.,0.,0.0020892484064735,0.,0.,0.991482294958828,5,21,3
KRDU,0.0094696969699332,0.0050865800864478,0.,0.,0.,0.,0.,0.,0.,0.,0.985443722943619,5,22,2
KRDU,0.0045846817694329,0.0073354908299625,0.,0.,0.,0.,0.,0.,0.,0.0032362459546944,0.98484358144591,5,23,3
KRDU,0.006015037594099,0.006182121972264,0.,0.,0.,0.,0.,0.0030632135897712,0.,0.0047340573655856,0.98000556947828,6,0,4
KRDU,0.0088958078503585,0.0080062270658469,0.,0.,0.,0.,0.,0.,0.,0.0066718558879145,0.97642610919588,6,1,3
KRDU,0.0036526647848777,0.0059217444236345,0.,0.,0.,0.,0.,0.0033206043499942,0.,0.0066412086999884,0.980463777741505,6,2,4
KRDU,0.0081935232153021,0.0010590268101093,0.,0.,0.,0.,0.,0.0066885903795763,0.,0.0033442951897881,0.980714564405224,6,3,4
KRDU,0.0044800884953612,0.0001106194693933,0.,0.,0.,0.,0.,0.0133296460172696,0.,0.,0.982079646017976,6,4,3
KRDU,0.010785567353765,0.0003891699561388,0.,0.,0.,0.,0.,0.0095624617783275,0.,0.0176794351473076,0.961583365764461,6,5,4
KRDU,0.0098790098792076,0.0029970029970564,0.,0.,0.,0.,0.,0.0030525030521591,0.,0.026973026973508,0.957098457098069,6,6,4
KRDU,0.0061036510941673,0.0050493840854233,0.,0.,0.,0.,0.,0.0063256020414183,0.,0.0119853512381767,0.970536011540814,6,7,4
KRDU,0.0015054362978033,0.0037357122944625,0.,0.,0.,0.,0.,0.0055199330915561,0.,0.0038472260940618,0.985391692222116,6,8,4
KRDU,0.0027207107165691,0.0033314825097165,0.,0.,0.,0.,0.,0.,0.,0.,0.993947806773714,6,9,2
KRDU,0.0063326297084481,0.0105543828458615,0.,0.,0.,0.,0.,0.,0.,0.,0.98311298744569,6,10,2
KRDU,0.0002777777774869,0.0078888888886607,0.,0.,0.,0.,0.,0.0015000000000591,0.,0.,0.990333333333793,6,11,3
KRDU,0.0047272120565403,0.0077859963296532,0.,0.,0.,0.,0.,0.,0.,0.,0.987486791613807,6,12,2
KRDU,0.0041618112200961,0.0095444203981104,0.,0.,0.,0.,0.,0.,0.,0.,0.986293768381794,6,13,2
KRDU,0.0062204943074879,0.0131074701464869,0.,0.,0.,0.,0.,0.0033324076645386,0.,0.,0.977339627881487,6,14,3
KRDU,0.0002223828316181,0.0112859287258791,0.,0.,0.,0.,0.,0.0033357424806788,0.,0.,0.985155945961824,6,15,3
KRDU,0.0086091979566339,0.0146634081307008,0.,0.,0.,0.,0.,0.,0.,0.,0.976727393912665,6,16,2
KRDU,0.0074337068679963,0.0134250526991363,0.,0.,0.,0.,0.,0.,0.,0.,0.979141240432867,6,17,2
KRDU,0.0120381207152213,0.0120381207163891,0.,0.,0.,0.,0.,0.,0.,0.,0.97592375856839,6,18,2
KRDU,0.0110347122108552,0.0183542198063355,0.,0.,0.,0.,0.,0.0004436065213255,0.,0.,0.970167461461484,6,19,3
KRDU,0.0078569040456596,0.0105873175075157,0.,0.,0.,0.,0.,0.0033433634236104,0.,0.,0.978212415023214,6,20,3
KRDU,0.0066380320191347,0.0177386065714835,0.,0.,0.,0.,0.,0.0033469069002027,0.,0.,0.972276454509179,6,21,3
KRDU,0.0080263084552626,0.0037902012154069,0.,0.,0.,0.,0.,0.0033442951897901,0.,0.,0.98483919513954,6,22,3
KRDU,0.0014851485149108,0.0045654565456022,0.,0.,0.,0.,0.,0.0037953795377853,0.,0.,0.990154015401702,6,23,3
KRDU,0.0088082066711255,0.0092915838663789,0.,0.,0.,0.,0.,0.0001074171543132,0.,0.,0.981792792308183,7,0,3
KRDU,0.0054295237071139,0.0101064401674518,0.,0.,0.,0.,0.,0.,0.,0.,0.984464036125434,7,1,2
KRDU,0.004668884834235,0.005742191692667,0.,0.,0.,0.,0.,0.,0.,0.0063325104644109,0.983256413008687,7,2,3
KRDU,0.0072015907988376,0.0073090772290324,0.,0.,0.,0.,0.,0.0068791315099425,0.,0.0051593486324569,0.973450851829731,7,3,4
KRDU,0.0054289400128841,0.0042463986239558,0.,0.,0.,0.,0.,0.0110728875506184,0.,0.0051064287250458,0.974145345087496,7,4,4
KRDU,0.0054397587113128,0.0036085528082488,0.,0.,0.,0.,0.,0.0122259923526769,0.,0.0032315398287373,0.975494156299024,7,5,4
KRDU,0.0021489201679869,0.0083807886539105,0.,0.,0.,0.,0.,0.0146126571403969,0.,0.0088105726866072,0.966047061351099,7,6,4
KRDU,0.005278750336677,0.0058173983303077,0.,0.,0.,0.,0.,0.0099649878796267,0.,0.0123350390522787,0.96660382440111,7,7,4
KRDU,0.0013415615773972,0.008210356855335,0.,0.,0.,0.,0.,0.0064394955728559,0.,0.0032197477864279,0.980788838207984,7,8,4
KRDU,0.0007537417898421,0.0050069990311523,0.,0.,0.,0.,0.,0.0006999030904065,0.,0.,0.993539356088599,7,9,3
KRDU,0.0079836012519761,0.0042075736318053,0.,0.,0.,0.,0.,0.,0.,0.,0.987808825116219,7,10,2
KRDU,0.,0.0008611873619633,0.,0.,0.,0.,0.,0.,0.,0.,0.999138812638037,7,11,1
KRDU,0.0050096961864191,0.0017776341308287,0.,0.,0.,0.,0.,0.,0.,0.,0.993212669682752,7,12,2
KRDU,0.0038465648038172,0.0101506571215729,0.,0.,0.,0.,0.,0.,0.,0.,0.98600277807461,7,13,2
KRDU,0.,0.0032386915686085,0.,0.,0.,0.,0.,0.,0.,0.,0.996761308431392,7,14,1
KRDU,0.0053214362504591,0.0046764136753456,0.,0.,0.,0.,0.,0.,0.,0.,0.990002150074195,7,15,2
KRDU,0.0052130918469941,0.0093513193942922,0.,0.,0.,0.,0.,0.0025796743162299,0.,0.,0.982855914442484,7,16,3
KRDU,0.0111644463604947,0.0139690415828043,0.,0.,0.,0.,0.,0.,0.,0.,0.974866512056701,7,17,2
KRDU,0.0095747526074497,0.0223589194990274,0.,0.,0.,0.,0.,0.,0.,0.,0.968066327893523,7,18,2
KRDU,0.0049892703859523,0.0216201716724598,0.,0.,0.,0.,0.,0.,0.,0.,0.973390557941588,7,19,2
KRDU,0.0093675546885872,0.007472384665042,0.,0.,0.,0.,0.,0.,0.,0.,0.983160060646371,7,20,2
KRDU,0.0072631409047849,0.0095227847420421,0.,0.,0.,0.,0.,0.0024748480123682,0.,0.,0.980739226340805,7,21,3
KRDU,0.0216380830262532,0.0167761927656076,0.,0.,0.,0.,0.,0.,0.,0.,0.961585724208139,7,22,2
KRDU,0.0176929282069065,0.0112933584291251,0.,0.,0.,0.,0.,0.,0.,0.,0.971013713363968,7,23,2
KRDU,0.0029973772947103,0.0066370497244819,0.,0.,0.,0.,0.,0.0005352459456041,0.,0.,0.989830327035204,8,0,3
KRDU,0.0097427064271405,0.0105501130364048,0.,0.,0.,0.,0.,0.,0.,0.0012918505757252,0.97841532996073,8,1,3
KRDU,0.0032221685194185,0.,0.,0.,0.,0.,0.,0.0022555179633679,0.,0.0032221685194185,0.991300144997795,8,2,3
KRDU,0.0060390380677616,0.0007548797581171,0.,0.,0.,0.,0.,0.0105683166175941,0.,0.,0.982637765556527,8,3,3
KRDU,0.0004289084283496,0.0101865751657198,0.,0.,0.,0.,0.,0.0121702766464154,0.,0.0047716062615977,0.972442633497917,8,4,4
KRDU,0.0045635133681418,0.0071405562111491,0.,0.,0.,0.,0.,0.0069794910340589,0.,0.0104692365502445,0.970847202836406,8,5,4
KRDU,0.0024763135231414,0.0041451335058092,0.,0.,0.,0.,0.,0.0184646856156072,0.,0.016849698535788,0.958064168819654,8,6,4
KRDU,0.0057551635111204,0.009574010326663,0.,0.,0.,0.,0.,0.023666092943383,0.,0.0135542168673536,0.94745051635148,8,7,4
KRDU,0.0049430474960205,0.0068772834726997,0.,0.,0.,0.,0.,0.0141306683859503,0.,0.0094025359991378,0.964646464646192,8,8,4
KRDU,0.008231559692503,0.0052725022865576,0.,0.,0.,0.,0.,0.0045730887178693,0.,0.0032280626244115,0.978694786678659,8,9,4
KRDU,0.0091565226763385,0.0091026607775021,0.,0.,0.,0.,0.,0.,0.,0.0032317138856006,0.978509102660559,8,10,3
KRDU,0.008756849682977,0.008380788653588,0.,0.,0.,0.,0.,0.0032233802514233,0.,0.,0.979638981412012,8,11,3
KRDU,0.0073707429920669,0.0041964814121343,0.,0.,0.,0.,0.,0.0032280626244151,0.,0.,0.985204712971384,8,12,3
KRDU,0.0062570796697355,0.0022115540212435,0.,0.,0.,0.,0.,0.0032364205189067,0.,0.,0.988294945790114,8,13,3
KRDU,0.0187116894280758,0.0066136143670822,0.,0.,0.,0.,0.,0.0032261533498237,0.,0.,0.971448542855018,8,14,3
KRDU,0.002195566028182,0.0134411481200806,0.,0.,0.,0.,0.,0.0032130234550686,0.,0.,0.981150262396669,8,15,3
KRDU,0.0042491394142468,0.0143610154908397,0.,0.,0.,0.,0.,0.0046256454390287,0.,0.,0.976764199655885,8,16,3
KRDU,0.0053691275167831,0.0057449664424516,0.,0.,0.,0.,0.,0.0032214765100698,0.,0.,0.985664429530696,8,17,3
KRDU,0.0014499758334816,0.0141238386774718,0.,0.,0.,0.,0.,0.0032221685194106,0.,0.,0.981204016969636,8,18,3
KRDU,0.0050646551728485,0.0214439655144457,0.,0.,0.,0.,0.,0.0032327586206909,0.,0.,0.970258620692015,8,19,3
